stddev_2_a,min_2_a,min_q_2_a,min_q_7_a,min_q_12_a,min_q_17_a,covmat_104_a,logm_9_a,entropy0_a,entropy3_a,stddev_2_b,min_2_b,min_q_2_b,min_q_7_b,min_q_12_b,min_q_17_b,covmat_104_b,logm_9_b,entropy0_b,entropy3_b,label
153.0,-585.0,-585.0,-495.0,-446.0,-473.0,51400.0,9.2,0.0,0.0,140.0,-565.0,-454.0,-479.0,-565.0,-499.0,50500.0,7.63,0.0,0.0,NEGATIVE
18.4,-23.4,-23.4,-21.5,-1.79,-9.33,5420.0,5.12,0.0,0.0,12.3,-18.8,-1.7,-9.33,-18.8,-3.44,851.0,4.54,0.0,0.0,POSITIVE
11.7,-987.0,-977.0,-979.0,-984.0,-987.0,178000.0,10.9,0.0,0.0,19.1,-1000.0,-982.0,-988.0,-1000.0,-985.0,182000.0,10.9,0.0,0.0,NEGATIVE
16.9,-15.3,-15.3,-7.05,8.19,3.41,974.0,6.37,0.0,0.0,15.8,-5.88,8.56,4.32,0.388,-5.88,541.0,4.46,0.0,0.0,POSITIVE
300.0,-905.0,-846.0,-800.0,-869.0,-905.0,136000.0,10.6,0.0,0.0,292.0,-908.0,-874.0,-908.0,-713.0,-705.0,136000.0,10.5,0.0,0.0,NEGATIVE
8.19,-1.91,0.611,8.88,3.65,-1.91,444.0,5.8,0.0,0.0,10.7,-2.05,3.16,-2.05,7.89,9.93,846.0,3.77,0.0,0.0,POSITIVE
13.6,4.33,4.33,6.95,9.14,6.09,544.0,1.62,4.96,4.98,13.2,3.78,9.08,6.53,9.72,3.78,349.0,5.34,4.97,4.97,NEUTRAL
21.2,-37.4,-35.5,-37.4,-33.2,-37.1,196.0,3.28,0.0,0.0,21.6,-36.5,-32.2,-36.5,-24.4,-36.5,210.0,5.8,0.0,0.0,POSITIVE
13.5,-47.1,-30.0,-34.9,-47.1,-18.5,598.0,3.5,0.0,0.0,14.3,-46.3,-46.3,-17.7,-43.9,-22.8,761.0,6.2,0.0,0.0,POSITIVE
213.0,-1010.0,-994.0,-997.0,-1010.0,-1010.0,200000.0,11.0,0.0,0.0,133.0,-1010.0,-1010.0,-1010.0,-996.0,-969.0,202000.0,10.8,0.0,0.0,POSITIVE
18.4,-16.9,-2.28,-3.51,-2.43,-16.9,525.0,3.93,4.96,4.97,18.6,-16.3,-2.97,-16.3,-16.1,-3.44,638.0,2.67,4.95,4.97,NEUTRAL
194.0,-739.0,-700.0,-670.0,-718.0,-739.0,96800.0,10.7,0.0,0.0,203.0,-736.0,-716.0,-733.0,-716.0,-736.0,104000.0,10.6,0.0,0.0,POSITIVE
327.0,-387.0,-387.0,-32.8,-256.0,-306.0,14900.0,4.6,0.0,0.0,282.0,-358.0,-251.0,-311.0,-358.0,-243.0,19300.0,6.85,0.0,0.0,POSITIVE
14.6,2.91,2.91,6.43,8.83,8.65,519.0,6.44,4.97,4.97,15.2,1.95,8.62,8.49,11.6,1.95,699.0,5.48,4.98,4.98,NEUTRAL
221.0,-587.0,-574.0,-587.0,-462.0,-518.0,59900.0,9.78,0.0,4.94,211.0,-658.0,-462.0,-515.0,-658.0,-545.0,60600.0,9.89,0.0,4.91,POSITIVE
221.0,-715.0,-667.0,-715.0,-708.0,-653.0,97400.0,10.4,0.0,0.0,221.0,-717.0,-717.0,-650.0,-675.0,-681.0,93800.0,10.3,0.0,0.0,NEGATIVE
334.0,-921.0,-775.0,-776.0,-845.0,-921.0,125000.0,11.0,0.0,0.0,340.0,-921.0,-860.0,-921.0,-849.0,-900.0,151000.0,11.0,0.0,0.0,NEGATIVE
11.2,7.65,20.4,11.3,10.7,7.65,241.0,5.95,4.96,4.97,11.0,7.69,10.9,7.69,17.4,14.1,873.0,6.42,4.98,4.99,NEUTRAL
366.0,-944.0,-823.0,-787.0,-944.0,-796.0,144000.0,10.7,0.0,0.0,365.0,-954.0,-947.0,-794.0,-729.0,-954.0,137000.0,11.0,0.0,0.0,NEGATIVE
11.8,-24.9,-24.9,0.668,-9.83,5.23,1190.0,4.73,0.0,0.0,9.86,-19.3,-6.91,5.12,-19.3,-1.31,865.0,-3.77,0.0,0.0,POSITIVE
369.0,-931.0,-931.0,-857.0,-825.0,-890.0,151000.0,10.8,0.0,0.0,366.0,-895.0,-828.0,-895.0,-755.0,-785.0,136000.0,10.7,0.0,0.0,NEGATIVE
251.0,-682.0,-652.0,-682.0,-608.0,-639.0,80200.0,10.2,0.0,0.0,249.0,-642.0,-606.0,-633.0,-642.0,-622.0,76100.0,10.2,0.0,0.0,NEGATIVE
13.2,-8.95,5.44,-6.75,-1.47,-8.95,285.0,5.03,0.0,0.0,13.1,-11.6,-1.33,-8.08,-11.6,0.275,536.0,4.75,0.0,0.0,POSITIVE
221.0,-681.0,-681.0,-577.0,-632.0,-521.0,78200.0,9.6,0.0,0.0,219.0,-736.0,-636.0,-516.0,-560.0,-736.0,65000.0,10.5,0.0,0.0,NEGATIVE
12.2,3.21,3.21,8.98,4.43,13.5,3150.0,0.0418,0.0,0.0,12.5,-1.71,4.31,13.4,0.0327,-1.71,1880.0,7.89,0.0,0.0,NEUTRAL
14.0,-4.95,3.33,10.6,-0.774,-4.95,370.0,5.3,4.99,4.99,14.4,-5.34,0.0275,-5.34,5.86,7.51,584.0,5.24,4.99,4.99,NEUTRAL
124.0,-543.0,-420.0,-462.0,-543.0,-472.0,45100.0,9.26,0.0,0.0,134.0,-563.0,-545.0,-471.0,-469.0,-563.0,49000.0,10.0,0.0,0.0,NEGATIVE
165.0,-637.0,-502.0,-571.0,-637.0,-413.0,64000.0,9.45,0.0,0.0,157.0,-640.0,-640.0,-413.0,-445.0,-495.0,52600.0,9.71,0.0,0.0,NEGATIVE
341.0,-764.0,-764.0,-725.0,-154.0,-509.0,73200.0,1.69,0.0,0.0,331.0,-887.0,-152.0,-520.0,-887.0,-615.0,78100.0,9.24,0.0,0.0,POSITIVE
10.5,-10.8,-1.8,-10.8,-6.19,8.25,407.0,3.92,0.0,0.0,11.9,-10.3,-6.21,5.5,-6.19,-10.3,519.0,5.32,0.0,0.0,POSITIVE
260.0,-646.0,-646.0,-635.0,-624.0,-613.0,77800.0,10.1,0.0,0.0,263.0,-627.0,-627.0,-603.0,-619.0,-595.0,74200.0,9.97,0.0,0.0,NEGATIVE
136.0,-717.0,-553.0,-509.0,-717.0,-530.0,70800.0,9.68,0.0,0.0,137.0,-692.0,-692.0,-512.0,-520.0,-612.0,65900.0,10.2,0.0,0.0,NEGATIVE
10.7,5.27,8.43,10.1,5.27,17.8,732.0,4.26,4.98,4.98,10.6,5.3,5.3,17.6,8.46,6.79,467.0,5.64,4.99,4.98,NEUTRAL
10.7,-1.14,6.7,-1.14,2.97,14.1,778.0,5.71,4.97,4.98,11.0,-5.63,8.23,12.6,-4.79,-5.63,481.0,3.76,4.98,4.99,NEUTRAL
134.0,10.3,10.3,21.4,110.0,82.6,4930.0,-1.09,0.0,4.94,128.0,-2.59,91.1,83.8,11.4,-2.59,5130.0,5.41,0.0,4.95,POSITIVE
24.4,-2.63,12.7,5.76,26.0,-2.63,709.0,2.64,4.99,5.0,26.9,-2.57,27.1,-2.57,4.64,6.32,435.0,5.63,4.98,4.99,NEUTRAL
13.3,-16.8,-16.8,1.43,-6.25,0.768,462.0,5.55,0.0,0.0,12.2,-6.46,-6.46,0.907,3.95,2.07,742.0,-2.56,0.0,0.0,POSITIVE
15.7,-6.44,-4.32,-6.44,4.67,-0.949,958.0,5.87,0.0,0.0,16.6,-19.7,3.55,-2.21,-19.7,-2.3,597.0,2.59,0.0,0.0,NEUTRAL
169.0,-643.0,-520.0,-643.0,-557.0,-562.0,65200.0,10.1,0.0,0.0,181.0,-613.0,-552.0,-566.0,-533.0,-613.0,59600.0,10.2,0.0,0.0,NEGATIVE
12.1,1.29,1.29,3.97,6.87,12.4,559.0,1.76,4.98,4.98,10.9,5.82,6.74,12.3,5.82,7.56,326.0,5.32,4.98,4.99,NEUTRAL
13.5,-4.55,-4.55,0.382,6.64,2.58,505.0,5.15,0.0,0.0,13.8,-1.84,4.41,0.399,7.82,-1.84,708.0,4.26,0.0,0.0,NEUTRAL
132.0,-762.0,-762.0,-742.0,-649.0,-685.0,98800.0,10.3,0.0,0.0,123.0,-691.0,-664.0,-691.0,-683.0,-660.0,87700.0,10.3,0.0,0.0,NEGATIVE
14.3,8.83,22.4,12.8,8.83,11.3,904.0,1.02,0.0,0.0,15.4,1.49,8.33,12.0,15.6,1.49,567.0,4.12,0.0,0.0,NEUTRAL
243.0,-706.0,-617.0,-621.0,-706.0,-561.0,78900.0,9.97,0.0,0.0,240.0,-706.0,-706.0,-561.0,-530.0,-469.0,68200.0,8.74,0.0,0.0,NEGATIVE
203.0,-709.0,-709.0,-603.0,-690.0,-593.0,89100.0,9.75,0.0,0.0,194.0,-684.0,-684.0,-585.0,-561.0,-579.0,74200.0,10.1,0.0,0.0,NEGATIVE
350.0,-907.0,-826.0,-907.0,-810.0,-827.0,139000.0,10.9,0.0,0.0,345.0,-880.0,-810.0,-828.0,-880.0,-809.0,135000.0,10.8,0.0,0.0,NEGATIVE
66.5,-114.0,-1.79,68.6,-48.5,-114.0,1050.0,1.22,0.0,0.0,48.8,-115.0,-48.1,-115.0,-34.5,-15.3,1120.0,5.93,0.0,0.0,POSITIVE
11.7,-8.63,-8.52,6.14,-1.3,-8.63,371.0,3.22,0.0,0.0,13.7,-12.2,1.92,-8.6,-12.2,7.38,548.0,1.42,0.0,0.0,POSITIVE
312.0,-657.0,-645.0,-637.0,-657.0,-607.0,79200.0,9.92,0.0,0.0,311.0,-798.0,-658.0,-607.0,-798.0,-716.0,95500.0,10.3,0.0,0.0,NEGATIVE
11.7,-25.7,-25.7,-16.6,-4.67,-6.44,524.0,6.4,0.0,0.0,9.58,-6.72,-4.62,-6.72,-4.79,-3.25,955.0,5.64,0.0,0.0,POSITIVE
12.0,4.2,9.18,15.8,7.34,4.2,274.0,5.04,4.97,4.98,12.1,3.67,6.66,3.82,3.67,7.53,943.0,5.42,4.98,4.98,NEUTRAL
200.0,-571.0,-571.0,-486.0,-481.0,-464.0,50900.0,9.24,0.0,0.0,197.0,-484.0,-484.0,-461.0,-444.0,-414.0,41500.0,9.07,0.0,0.0,NEGATIVE
10.8,-20.2,-13.1,-13.2,-9.6,-20.2,527.0,4.88,0.0,0.0,10.9,-20.4,-8.95,-20.4,-11.1,-15.1,539.0,6.51,0.0,0.0,POSITIVE
20.8,-19.8,-16.0,-19.6,-14.3,-19.8,346.0,3.25,0.0,0.0,20.8,-20.4,-14.1,-20.4,-14.0,-13.2,332.0,5.2,0.0,0.0,POSITIVE
13.2,-14.3,-14.3,7.16,-11.7,10.5,296.0,4.16,0.0,0.0,10.5,-11.8,-11.8,11.5,2.68,5.9,393.0,5.77,0.0,0.0,POSITIVE
193.0,-623.0,-619.0,-554.0,-547.0,-623.0,65800.0,10.1,0.0,0.0,209.0,-683.0,-555.0,-617.0,-615.0,-683.0,70900.0,10.5,0.0,0.0,NEGATIVE
17.4,-12.5,-12.5,-10.1,-1.07,4.0,556.0,5.84,4.99,4.99,17.2,-2.29,-0.987,4.33,-2.29,4.15,537.0,3.99,4.99,4.98,NEUTRAL
8.6,7.47,19.6,7.47,14.3,18.7,355.0,5.89,4.97,4.99,9.3,11.6,14.9,19.1,11.6,14.2,708.0,2.44,4.98,4.99,NEUTRAL
6.82,17.1,24.4,17.1,20.1,17.8,686.0,1.92,4.98,4.98,6.28,15.6,20.2,17.6,15.6,18.6,563.0,5.71,4.97,4.98,NEUTRAL
7.95,10.3,10.3,16.1,16.5,12.3,885.0,4.48,4.98,4.99,8.69,11.0,15.8,11.0,11.3,13.2,335.0,4.38,4.97,4.99,NEUTRAL
11.5,-22.0,-22.0,-20.0,-4.21,-18.4,597.0,4.27,0.0,0.0,11.0,-23.5,-3.76,-18.5,-23.5,-17.7,745.0,3.89,0.0,0.0,POSITIVE
12.9,-4.6,-3.07,-0.717,-4.6,0.175,645.0,-2.54,0.0,0.0,41.2,-4.73,-4.73,0.422,75.3,58.1,671.0,5.22,0.0,0.0,POSITIVE
255.0,-623.0,-577.0,-608.0,-623.0,-619.0,69600.0,10.2,0.0,0.0,248.0,-622.0,-622.0,-613.0,-557.0,-604.0,70100.0,9.69,0.0,0.0,NEGATIVE
13.0,-9.0,-4.1,-1.39,-0.107,-9.0,575.0,3.83,0.0,0.0,13.2,-12.7,-0.231,-8.2,1.25,-12.7,194.0,0.738,0.0,0.0,POSITIVE
94.5,-513.0,-99.8,-69.9,-50.1,-513.0,2450.0,9.81,0.0,0.0,96.3,-511.0,-48.2,-511.0,-41.0,-49.8,18300.0,9.85,0.0,0.0,POSITIVE
134.0,-263.0,-263.0,-175.0,-97.0,-262.0,5100.0,7.44,0.0,0.0,145.0,-379.0,-99.5,-260.0,-379.0,-218.0,11400.0,9.36,0.0,0.0,POSITIVE
364.0,-924.0,-787.0,-869.0,-896.0,-924.0,132000.0,11.0,0.0,0.0,361.0,-932.0,-932.0,-918.0,-879.0,-845.0,153000.0,10.8,0.0,0.0,NEGATIVE
17.2,-11.3,-7.72,-3.0,-11.3,-3.28,406.0,2.5,0.0,0.0,17.3,-10.8,-10.8,-3.1,-2.12,-2.26,338.0,2.6,0.0,0.0,POSITIVE
10.4,-15.1,-14.8,-10.9,-4.48,-15.1,623.0,-0.16,0.0,0.0,11.8,-22.3,-4.93,-15.5,-10.9,-22.3,479.0,6.3,0.0,0.0,POSITIVE
113.0,-698.0,-612.0,-632.0,-661.0,-698.0,78400.0,10.4,0.0,0.0,121.0,-697.0,-663.0,-697.0,-672.0,-627.0,89100.0,10.0,0.0,0.0,NEGATIVE
221.0,-717.0,-717.0,-650.0,-675.0,-681.0,93800.0,10.3,0.0,0.0,221.0,-676.0,-672.0,-676.0,-567.0,-570.0,78000.0,10.0,0.0,0.0,NEGATIVE
9.86,13.0,22.6,18.5,18.1,13.0,744.0,4.84,0.0,0.0,12.1,-19.0,18.4,12.7,-19.0,7.31,1090.0,6.01,4.98,4.98,NEUTRAL
9.1,8.82,12.0,16.7,8.82,11.5,534.0,5.18,0.0,4.97,8.85,7.06,7.06,12.3,10.7,11.0,473.0,6.24,4.98,4.99,NEUTRAL
334.0,-762.0,-755.0,-727.0,-759.0,-762.0,108000.0,10.5,0.0,0.0,322.0,-924.0,-754.0,-759.0,-833.0,-924.0,118000.0,10.9,0.0,0.0,NEGATIVE
228.0,-584.0,-584.0,-523.0,-538.0,-470.0,60000.0,9.4,0.0,4.92,237.0,-681.0,-533.0,-465.0,-635.0,-681.0,61800.0,10.3,0.0,0.0,POSITIVE
357.0,-905.0,-874.0,-851.0,-828.0,-905.0,142000.0,11.0,0.0,0.0,350.0,-907.0,-826.0,-907.0,-810.0,-827.0,139000.0,10.9,0.0,0.0,NEGATIVE
133.0,-709.0,-709.0,-651.0,-642.0,-622.0,86600.0,9.99,0.0,0.0,135.0,-721.0,-640.0,-615.0,-651.0,-721.0,78300.0,10.4,0.0,0.0,NEGATIVE
14.4,-4.4,-0.325,-4.4,3.01,-1.84,466.0,5.37,0.0,0.0,13.9,-2.31,2.09,-1.31,5.13,-2.31,636.0,3.54,0.0,0.0,NEUTRAL
15.3,2.33,2.73,9.51,2.33,8.56,528.0,4.84,4.98,4.98,15.3,-7.16,-3.16,7.78,-7.16,-0.00275,642.0,4.92,4.99,4.99,NEUTRAL
9.04,12.1,16.4,12.1,12.1,23.1,812.0,6.44,4.96,4.99,8.53,12.2,12.2,23.0,25.2,14.6,1300.0,6.5,4.96,4.99,NEUTRAL
128.0,-478.0,-407.0,-478.0,-420.0,-439.0,38300.0,9.63,0.0,0.0,132.0,-477.0,-420.0,-443.0,-477.0,-407.0,39300.0,9.34,0.0,0.0,NEGATIVE
362.0,-789.0,-789.0,-787.0,-689.0,-684.0,107000.0,9.7,0.0,0.0,362.0,-896.0,-689.0,-690.0,-710.0,-896.0,92300.0,10.8,0.0,0.0,NEGATIVE
13.0,0.555,13.4,12.2,0.555,2.18,493.0,6.11,4.99,4.99,14.4,0.296,0.296,6.23,13.0,8.8,777.0,5.45,4.99,4.99,NEUTRAL
351.0,-655.0,-594.0,-655.0,-578.0,-617.0,73500.0,10.2,0.0,0.0,359.0,-730.0,-568.0,-609.0,-730.0,-615.0,81600.0,10.1,0.0,0.0,NEGATIVE
34.0,-111.0,-22.0,-111.0,-84.7,-41.0,7290.0,7.61,0.0,0.0,18.8,-77.5,-77.5,-41.6,-28.4,-9.75,755.0,6.26,0.0,0.0,POSITIVE
11.8,11.7,12.1,22.4,11.7,16.4,831.0,5.84,0.0,0.0,23.5,11.5,11.5,16.7,43.2,25.4,993.0,5.33,0.0,4.9,POSITIVE
19.0,-29.5,-19.0,-29.5,-16.7,-16.5,353.0,4.23,0.0,0.0,21.2,-24.0,-15.2,-16.5,-23.3,-24.0,4730.0,6.09,0.0,0.0,POSITIVE
210.0,-624.0,-624.0,-587.0,-523.0,-603.0,63200.0,9.94,0.0,0.0,208.0,-604.0,-523.0,-604.0,-587.0,-558.0,61500.0,10.1,0.0,0.0,NEGATIVE
361.0,-932.0,-932.0,-918.0,-879.0,-845.0,153000.0,10.8,0.0,0.0,357.0,-905.0,-874.0,-851.0,-828.0,-905.0,142000.0,11.0,0.0,0.0,NEGATIVE
17.3,-27.4,-24.2,-27.4,-6.42,-6.31,620.0,6.19,0.0,0.0,15.3,-6.34,-6.34,-5.36,-3.22,-1.88,551.0,5.1,0.0,0.0,NEUTRAL
12.9,-2.62,-2.62,9.4,2.14,3.53,565.0,5.72,4.98,4.98,13.0,-1.48,2.1,3.13,-1.48,8.78,453.0,4.5,4.97,4.97,NEUTRAL
8.37,4.29,4.29,13.1,15.2,7.87,422.0,6.18,4.98,4.99,7.65,8.35,16.4,8.35,17.9,20.1,934.0,6.45,4.99,4.99,NEUTRAL
178.0,-516.0,-516.0,-328.0,-409.0,-407.0,36400.0,9.17,0.0,0.0,191.0,-485.0,-417.0,-426.0,-465.0,-485.0,35900.0,9.88,0.0,0.0,POSITIVE
6.75,5.49,17.0,15.1,5.49,20.3,771.0,3.0,4.99,5.0,6.78,5.61,5.61,21.3,20.1,19.1,627.0,5.85,4.99,5.0,NEUTRAL
327.0,-818.0,-738.0,-818.0,-766.0,-699.0,119000.0,10.4,0.0,0.0,333.0,-759.0,-759.0,-647.0,-709.0,-543.0,98200.0,9.51,0.0,0.0,NEGATIVE
167.0,-606.0,-468.0,-514.0,-594.0,-606.0,55500.0,9.51,0.0,0.0,179.0,-606.0,-606.0,-597.0,-491.0,-568.0,59600.0,10.2,0.0,0.0,NEGATIVE
246.0,-880.0,-880.0,-618.0,-740.0,-710.0,114000.0,10.4,0.0,0.0,238.0,-758.0,-758.0,-699.0,-582.0,-557.0,94600.0,9.71,0.0,4.93,POSITIVE
19.0,-28.6,-28.6,-13.5,-9.31,-23.9,192.0,0.897,0.0,0.0,18.8,-25.2,-7.99,-25.2,-13.9,-12.8,311.0,4.83,0.0,0.0,POSITIVE
18.5,-16.5,-10.7,-13.5,-1.21,-16.5,885.0,5.42,0.0,0.0,17.7,-20.1,-1.98,-16.0,-11.6,-20.1,940.0,4.78,0.0,0.0,POSITIVE
8.25,7.37,7.37,8.1,15.9,14.9,437.0,5.47,0.0,0.0,9.73,-0.615,15.9,15.0,-0.12,-0.615,658.0,5.52,0.0,0.0,POSITIVE
19.3,-67.4,-67.4,-66.1,-47.3,-21.5,909.0,6.0,0.0,0.0,17.7,-46.8,-46.8,-21.7,-32.2,-19.3,718.0,5.32,0.0,0.0,POSITIVE
10.9,0.884,3.34,2.63,0.884,2.07,229.0,4.67,0.0,0.0,10.8,0.24,0.766,2.09,0.24,5.62,598.0,-11.2,0.0,0.0,POSITIVE
156.0,-679.0,-618.0,-649.0,-679.0,-611.0,82100.0,10.2,0.0,0.0,146.0,-678.0,-678.0,-631.0,-560.0,-510.0,76200.0,9.56,0.0,0.0,NEGATIVE
212.0,-962.0,-841.0,-864.0,-954.0,-962.0,153000.0,11.1,0.0,0.0,215.0,-927.0,-817.0,-842.0,-859.0,-927.0,119000.0,11.2,0.0,0.0,NEGATIVE
13.6,4.33,5.94,5.82,8.24,4.33,1370.0,4.1,0.0,4.97,13.5,4.22,8.27,4.22,8.91,17.4,501.0,4.68,0.0,4.97,NEUTRAL
286.0,-779.0,-644.0,-636.0,-664.0,-779.0,80200.0,10.6,0.0,0.0,280.0,-780.0,-668.0,-780.0,-634.0,-633.0,93300.0,10.4,0.0,0.0,NEGATIVE
12.8,2.9,2.9,12.8,3.75,8.08,511.0,4.66,0.0,0.0,10.6,3.49,3.49,7.84,8.89,15.8,230.0,5.31,4.94,4.98,NEUTRAL
399.0,-1070.0,-173.0,978.0,-1070.0,-175.0,193000.0,9.79,0.0,0.0,381.0,-1080.0,-1080.0,-169.0,-557.0,-663.0,108000.0,7.46,0.0,0.0,POSITIVE
287.0,-614.0,-487.0,-422.0,-512.0,-614.0,41600.0,10.1,0.0,0.0,297.0,-614.0,-518.0,-614.0,-496.0,-565.0,59000.0,9.96,0.0,0.0,NEGATIVE
239.0,-854.0,-854.0,-740.0,-846.0,-756.0,126000.0,10.4,0.0,0.0,241.0,-847.0,-847.0,-756.0,-757.0,-763.0,115000.0,10.7,0.0,0.0,NEGATIVE
215.0,-672.0,-589.0,-557.0,-672.0,-670.0,69900.0,9.82,0.0,0.0,212.0,-678.0,-678.0,-668.0,-632.0,-491.0,82700.0,9.57,0.0,0.0,NEGATIVE
11.6,0.232,17.9,0.232,5.58,19.9,679.0,5.57,0.0,0.0,13.2,5.28,5.28,20.0,22.2,13.1,1070.0,4.37,0.0,0.0,NEUTRAL
216.0,-698.0,-557.0,-561.0,-551.0,-698.0,68500.0,10.4,0.0,4.92,249.0,-982.0,-545.0,-699.0,-828.0,-982.0,110000.0,11.2,0.0,4.97,POSITIVE
13.8,-6.77,-0.296,-0.72,-6.77,-5.71,543.0,5.6,0.0,0.0,14.6,-14.1,-7.29,-6.86,-6.64,-14.1,844.0,5.28,0.0,0.0,POSITIVE
8.63,10.9,14.7,12.8,10.9,13.9,423.0,6.26,4.97,4.98,9.45,11.0,11.0,13.7,12.0,19.1,909.0,5.19,4.97,4.99,NEUTRAL
13.2,-4.19,10.2,8.16,13.5,-4.19,572.0,5.47,4.96,4.98,13.0,-3.28,13.8,-3.28,-0.815,15.1,860.0,5.7,4.96,4.98,NEUTRAL
243.0,-1060.0,-1040.0,-1060.0,-1050.0,-1060.0,203000.0,11.1,0.0,0.0,240.0,-1060.0,-1050.0,-1060.0,-1040.0,-1040.0,204000.0,11.1,0.0,0.0,NEGATIVE
355.0,-863.0,-863.0,-827.0,-827.0,-792.0,136000.0,10.6,0.0,0.0,360.0,-960.0,-862.0,-930.0,-872.0,-960.0,152000.0,11.1,0.0,0.0,NEGATIVE
9.66,-7.78,0.493,0.0445,0.39,-7.78,576.0,4.94,0.0,4.96,11.6,-10.1,1.44,-10.1,-5.76,4.61,427.0,3.31,0.0,4.95,POSITIVE
253.0,-999.0,-997.0,-999.0,-983.0,-919.0,177000.0,10.9,0.0,0.0,268.0,-1020.0,-986.0,-916.0,-966.0,-1020.0,164000.0,11.0,0.0,0.0,NEGATIVE
13.7,-12.5,1.73,-12.5,-5.17,1.17,318.0,4.94,0.0,0.0,13.4,-6.25,-5.65,1.42,1.42,-6.25,238.0,4.85,0.0,0.0,POSITIVE
211.0,-659.0,-659.0,-546.0,-552.0,-562.0,70300.0,9.93,0.0,4.71,216.0,-698.0,-557.0,-561.0,-551.0,-698.0,68500.0,10.4,0.0,4.92,POSITIVE
14.1,-9.22,-9.22,-2.7,3.74,10.8,694.0,0.793,4.98,4.97,15.5,-6.6,2.97,9.83,-4.5,-6.6,319.0,5.36,4.97,4.97,NEUTRAL
120.0,-441.0,-431.0,-441.0,-345.0,-394.0,32200.0,9.01,0.0,0.0,128.0,-398.0,-348.0,-393.0,-393.0,-398.0,28000.0,9.25,0.0,0.0,NEGATIVE
25.6,-70.3,-59.0,-70.3,-48.5,-30.5,888.0,6.1,0.0,0.0,28.9,-48.0,-48.0,-30.7,19.9,28.2,792.0,5.79,0.0,0.0,POSITIVE
164.0,-620.0,-557.0,-607.0,-569.0,-620.0,65000.0,10.2,0.0,0.0,169.0,-631.0,-563.0,-631.0,-540.0,-559.0,65700.0,10.0,0.0,0.0,NEGATIVE
253.0,-604.0,-485.0,-581.0,-604.0,-592.0,58700.0,10.2,0.0,0.0,249.0,-610.0,-596.0,-603.0,-610.0,-560.0,65600.0,9.85,0.0,0.0,NEGATIVE
13.9,-11.7,-11.7,4.68,10.3,6.95,882.0,5.01,4.97,4.98,12.7,4.69,10.8,6.77,5.31,4.69,691.0,5.41,4.98,4.98,NEUTRAL
13.0,2.65,3.31,8.23,13.7,2.65,398.0,2.96,4.95,4.97,13.0,-1.83,13.6,1.63,9.91,-1.83,467.0,4.02,4.97,4.97,NEUTRAL
138.0,-652.0,-616.0,-652.0,-563.0,-612.0,72700.0,10.2,0.0,0.0,139.0,-612.0,-567.0,-608.0,-612.0,-563.0,68900.0,9.92,0.0,0.0,NEGATIVE
10.5,-11.8,-11.8,11.5,2.68,5.9,393.0,5.77,0.0,0.0,9.0,2.64,3.13,6.3,2.64,2.81,615.0,4.55,0.0,0.0,POSITIVE
204.0,-872.0,-822.0,-872.0,-825.0,-779.0,137000.0,10.6,0.0,0.0,209.0,-906.0,-818.0,-778.0,-906.0,-762.0,136000.0,10.5,0.0,0.0,NEGATIVE
285.0,-510.0,-360.0,-510.0,-450.0,-418.0,39700.0,9.55,0.0,4.93,259.0,-624.0,-474.0,-419.0,-515.0,-624.0,44400.0,9.75,0.0,0.0,POSITIVE
13.2,-1.96,5.49,9.95,9.21,-1.96,278.0,4.86,0.0,0.0,13.8,-1.98,9.95,-1.98,18.5,5.12,516.0,5.93,0.0,0.0,NEUTRAL
23.1,-9.24,-3.18,-5.32,-9.24,10.9,722.0,6.61,0.0,0.0,25.9,-33.9,-8.76,10.7,-33.9,-4.35,2590.0,6.62,0.0,0.0,NEUTRAL
253.0,-673.0,-585.0,-634.0,-673.0,-615.0,80900.0,10.2,0.0,0.0,258.0,-683.0,-683.0,-611.0,-616.0,-519.0,81800.0,9.04,0.0,0.0,POSITIVE
7.92,10.3,13.2,10.3,16.5,14.5,583.0,7.25,4.96,4.98,8.51,2.42,16.9,13.2,13.0,2.42,1860.0,5.43,4.95,4.96,NEUTRAL
173.0,-1070.0,-1050.0,-1060.0,-1050.0,-1070.0,206000.0,11.2,0.0,0.0,177.0,-1060.0,-1060.0,-1050.0,-1040.0,-990.0,208000.0,11.0,0.0,0.0,NEGATIVE
8.66,4.42,4.42,11.2,12.8,12.2,481.0,5.87,4.97,4.99,8.35,6.26,12.8,13.2,6.26,13.6,518.0,5.2,4.97,4.99,NEUTRAL
169.0,-724.0,-724.0,-689.0,-722.0,-722.0,102000.0,10.4,0.0,0.0,175.0,-811.0,-723.0,-718.0,-811.0,-691.0,114000.0,10.3,0.0,4.95,POSITIVE
12.8,-25.1,5.53,-25.1,15.3,8.95,2840.0,7.11,0.0,0.0,9.34,8.71,15.1,8.71,15.8,19.6,964.0,4.09,4.93,4.94,NEUTRAL
17.0,-14.4,-9.15,-11.5,-14.4,-13.7,343.0,3.66,0.0,0.0,19.3,-31.1,-13.8,-14.2,-6.81,-31.1,874.0,5.1,0.0,0.0,POSITIVE
17.1,-24.4,-11.2,-24.4,-8.79,-8.57,334.0,1.33,0.0,0.0,17.1,-17.9,-8.56,-8.55,-17.9,-3.63,351.0,4.51,0.0,0.0,POSITIVE
